user_id,course_id,rating
user_163,269082,4.6
user_163,629088,4.1
user_163,1155262,4.2
user_163,812798,2.6
user_163,943724,4.4
user_164,184088,4.5
user_164,666254,2.8
user_164,179500,2.7
user_164,65596,3.6
user_164,520116,4.0
user_164,19164,3.6
user_164,730542,4.7
user_164,788796,2.7
user_164,1095488,2.6
user_165,158830,2.8
user_165,1020722,4.0
user_165,301686,2.6
user_165,73030,3.1
user_165,65802,4.6
user_166,773174,4.8
user_166,1123098,4.3
user_166,30261,2.8
user_166,195576,3.0
user_166,56970,3.5
user_166,837322,3.4
user_166,340844,2.6
user_167,642656,3.4
user_167,933260,2.8
user_167,108384,3.7
user_167,260756,4.5
user_167,818838,2.7
user_167,769518,4.8
user_168,720994,2.9
user_168,342398,2.7
user_168,638966,4.2
user_168,868686,2.9
user_168,1124590,4.7
user_168,504316,4.0
user_168,774648,2.5
user_168,236070,3.4
user_168,831066,4.8
user_169,615206,3.9
user_169,177912,3.5
user_169,648506,3.2
user_169,928858,3.9
user_169,1100628,3.1
user_169,200854,2.6
user_169,19421,3.3
user_170,229360,4.0
user_170,305368,3.6
user_170,763774,3.5
user_170,533416,4.0
user_170,759130,2.7
user_170,904818,2.7
user_171,773650,4.6
user_171,65802,3.0
user_171,907444,3.9
user_171,1193536,4.1
user_171,12214,3.0
user_171,579338,4.2
user_171,570848,2.7
user_171,673702,3.6
user_171,178776,3.2
user_172,682986,2.6
user_172,753610,4.4
user_172,524748,3.3
user_172,20461,3.0
user_172,543242,2.8
user_172,1223570,3.0
user_172,1001010,2.5
user_172,476000,4.0
user_172,1045862,2.9
user_173,288854,4.6
user_173,437398,3.4
user_173,651014,2.8
user_173,978852,4.4
user_173,155344,4.0
user_173,1174446,2.8
user_173,738198,4.3
user_173,945750,3.5
user_174,803664,4.8
user_174,82778,3.8
user_174,1098994,3.2
user_174,844458,4.4
user_174,393850,4.8
user_175,631754,4.0
user_175,1271430,3.2
user_175,450068,4.5
user_175,406424,4.6
user_175,655958,4.8
user_175,403106,4.5
user_175,337072,4.8
user_176,179820,3.4
user_176,1172370,3.6
user_176,958982,4.1
user_176,347104,4.7
user_176,744034,2.5
user_176,590622,4.3
user_176,943724,3.8
user_176,532216,3.1
user_176,725658,2.5
user_177,488818,3.1
user_177,944156,4.3
user_177,1047968,2.6
user_177,611420,3.5
user_177,65802,3.8
user_177,402836,4.1
user_178,270976,4.7
user_178,968292,3.2
user_178,951912,4.6
user_178,1230950,4.3
user_178,478598,4.2
user_179,149042,4.7
user_179,779678,3.2
user_179,719002,2.9
user_179,400280,4.9
user_179,95176,4.7
user_179,782430,3.2
user_180,644914,4.5
user_180,796486,3.2
user_180,1013762,2.9
user_180,938560,3.9
user_180,35409,3.8
user_180,866796,3.7
user_180,1234656,4.9
user_180,985104,4.1
user_181,922600,2.7
user_181,1051672,4.7
user_181,929016,5.0
user_181,1239206,2.8
user_181,823860,2.6
user_181,936504,3.5
user_181,923146,4.6
user_181,92760,4.6
user_182,1105904,4.7
user_182,595258,3.2
user_182,745306,3.6
user_182,452182,3.3
user_182,1223336,4.3
user_182,663710,4.1
user_182,738552,3.9
user_183,528488,4.4
user_183,821788,4.3
user_183,486412,2.8
user_183,1209556,4.1
user_183,801702,3.7
user_183,555952,3.2
user_183,762648,4.0
user_183,825354,3.2
user_183,1008100,2.7
user_184,598846,4.0
user_184,627706,4.4
user_184,873844,4.9
user_184,1223570,3.6
user_184,967410,3.6
user_185,297742,3.2
user_185,737468,3.3
user_185,981684,3.5
user_185,1184664,2.9
user_185,968292,3.0
user_185,470482,3.7
user_185,212438,4.6
user_186,56513,4.5
user_186,876396,4.9
user_186,441112,2.8
user_186,642940,3.4
user_186,367460,2.7
user_186,383414,3.5
user_186,700080,2.5
user_186,438420,4.9
user_187,680180,4.6
user_187,570188,4.3
user_187,502204,3.3
user_187,1105904,3.4
user_187,1253650,3.5
user_187,98140,2.9
user_188,46927,3.8
user_188,295909,4.9
user_188,103662,2.9
user_188,1243016,3.0
user_188,860812,2.9
user_188,597256,4.1
user_188,12975,4.1
user_188,1063430,4.9
user_188,895936,4.0
user_189,1188410,2.8
user_189,770526,2.9
user_189,1048302,4.6
user_189,818838,4.5
user_189,1268616,3.0
user_189,685190,4.7
user_189,399938,2.6
user_189,1142570,4.3
user_189,328960,4.9
user_190,201942,3.1
user_190,736940,2.6
user_190,200742,2.6
user_190,885443,4.5
user_190,869312,2.6
user_191,1004788,4.2
user_191,426196,4.8
user_191,514036,3.3
user_191,1065198,3.0
user_191,415802,2.9
user_191,596026,4.0
user_191,1178820,3.3
user_191,1202746,2.8
user_191,582390,4.4
user_191,1276364,4.8
user_192,849896,3.8
user_192,1031696,3.4
user_192,647884,4.5
user_192,753934,4.5
user_192,459922,3.3
user_192,625670,2.7
user_192,991290,4.8
user_192,1103272,4.3
user_192,755198,4.8
user_192,355622,4.3
user_193,574194,4.2
user_193,1198166,2.7
user_193,92194,2.8
user_193,1115132,3.9
user_193,1239206,2.8
user_194,845794,4.1
user_194,513958,3.6
user_194,720300,2.7
user_194,517938,3.3
user_194,1186514,3.4
user_194,647520,3.8
user_194,160322,3.5
user_194,1057040,2.8
user_194,1031620,4.8
user_195,680044,3.8
user_195,592338,4.3
user_195,1120410,4.6
user_195,473548,4.2
user_195,838896,4.8
user_196,1062686,2.8
user_196,857144,4.6
user_196,417088,3.9
user_196,25615,4.1
user_196,1266148,2.7
user_196,621014,2.7
user_196,1167710,3.8
user_196,173462,2.6
user_196,745110,3.3
user_196,74016,3.2
user_197,1146368,3.0
user_197,240256,2.6
user_197,941520,3.4
user_197,882276,2.9
user_197,180384,4.9
user_197,172298,4.0
user_197,647442,3.2
user_197,796188,4.8
user_197,1114164,3.4
user_198,262818,4.1
user_198,824020,3.9
user_198,846156,2.7
user_198,865438,3.0
user_198,828254,4.3
user_198,380092,3.8
user_198,597424,4.0
user_199,730702,3.6
user_199,1009166,4.3
user_199,823494,4.3
user_199,548044,3.7
user_199,516790,4.4
user_199,747650,3.7
user_199,75182,3.1
user_199,870368,4.1
user_199,919354,3.1
user_200,405282,3.9
user_200,537896,4.2
user_200,440006,3.4
user_200,454724,4.0
user_200,337072,3.6
